Type,Operation,#Occurrences,Avg. self-time (us)
Less,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/cond/_158/gradient_tape/sequential/lstm/while/Less,13572,1.3937929560860596
Less,sequential/lstm/while/cond/_0/sequential/lstm/while/Less,13572,1.8261073533745948
LogicalAnd,LogicalAnd,1,12.589
LogicalNot,LogicalNot,21,4.6519047619047615
MatMul,gradient_tape/sequential/dense/MatMul,468,69.49443376068376
MatMul,gradient_tape/sequential/dense/MatMul_1,468,93.90951923076923
MatMul,gradient_tape/sequential/dense_1/MatMul,468,38.34035256410257
MatMul,gradient_tape/sequential/dense_1/MatMul_1,468,50.13715384615384
MatMul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/MatMul_1_grad/MatMul,13104,329.9250463980464
MatMul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/MatMul_1_grad/MatMul_1,13104,412.5398770604396
MatMul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/MatMul_grad/MatMul_1,13104,201.61620505189254
MatMul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/MatMul,13104,87.56646481990231
MatMul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/MatMul_1,13104,261.4398489774115
Mul,gradient_tape/sequential/dropout/dropout/Mul,468,6.230940170940172
Mul,gradient_tape/sequential/dropout/dropout/Mul_1,468,9.129384615384613
Mul,gradient_tape/sequential/dropout_1/dropout/Mul,468,6.059912393162394
Mul,gradient_tape/sequential/dropout_1/dropout/Mul_1,468,3.724739316239317
Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Mul,13104,10.274023885836387
Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Mul_1,13104,10.432292887667888
Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Mul,13104,9.74514751221001
Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Mul_1,13104,11.495106684981685
Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Mul,13104,8.431450244200244
Mul,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Mul_1,13104,12.59369474969475
Mul,gradient_tape/sparse_categorical_crossentropy/SparseSoftmaxCrossEntropyWithLogits/mul,468,29.501209401709403
Mul,sequential/dropout/dropout/Mul,468,12.644279914529914
Mul,sequential/dropout/dropout/Mul_1,468,5.098354700854701
Mul,sequential/dropout_1/dropout/Mul,468,3.098724358974359
Mul,sequential/dropout_1/dropout/Mul_1,468,1.6444935897435902
Mul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/mul,13104,9.850480616605617
Mul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/mul_1,13104,10.657846764346765
Mul,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/mul_2,13104,10.468662774725274
MultiDeviceIteratorFromStringHandle,MultiDeviceIteratorFromStringHandle,469,20.48909381663113
MultiDeviceIteratorGetNextFromShard,MultiDeviceIteratorGetNextFromShard,469,19.47171641791045
Pack,sequential/lstm/zeros_1/packed,468,6.321474358974358
Pack,sparse_categorical_crossentropy/Reshape_1/shape,468,6.275660256410258
Pow,Adam/Pow,468,7.083641025641025
Pow,Adam/Pow_1,468,7.9064508547008545
RandomShuffle,RandomShuffle,3,1833.898
RandomUniform,sequential/dropout/dropout/random_uniform/RandomUniform,468,112.42311111111113
RandomUniform,sequential/dropout_1/dropout/random_uniform/RandomUniform,468,26.330341880341877
ReadVariableOp,Adam/Cast/ReadVariableOp,468,2.6252799145299153
ReadVariableOp,Adam/Cast_2/ReadVariableOp,468,2.25075641025641
ReadVariableOp,Adam/Cast_3/ReadVariableOp,468,1.855405982905983
ReadVariableOp,Adam/ReadVariableOp,468,6.796318376068378
ReadVariableOp,Identity_2/ReadVariableOp,468,3.341284188034188
ReadVariableOp,Identity_3/ReadVariableOp,468,2.5935961538461543
ReadVariableOp,cond/then/_328/batch_loss/Identity/ReadVariableOp,468,3.131476495726496
ReadVariableOp,cond_1/then/_338/batch_accuracy/Identity/ReadVariableOp,468,2.4988931623931623
ReadVariableOp,div_no_nan/allreduce/CollectiveReduce/ReadVariableOp,468,7.7370149572649565
ReadVariableOp,div_no_nan/allreduce_1/CollectiveReduce/ReadVariableOp,468,2.7211602564102564
ReadVariableOp,div_no_nan_1/allreduce/CollectiveReduce/ReadVariableOp,468,4.313143162393162
ReadVariableOp,div_no_nan_1/allreduce_1/CollectiveReduce/ReadVariableOp,468,3.2566153846153845
ReadVariableOp,sequential/dense/BiasAdd/ReadVariableOp,468,1.8206901709401708
ReadVariableOp,sequential/dense/MatMul/ReadVariableOp,468,1.781232905982906
ReadVariableOp,sequential/dense_1/BiasAdd/ReadVariableOp,468,1.7407948717948718
ReadVariableOp,sequential/dense_1/MatMul/ReadVariableOp,468,1.91184188034188
ReadVariableOp,sequential/lstm/lstm_cell/BiasAdd/ReadVariableOp,468,2.1934551282051284
ReadVariableOp,sequential/lstm/lstm_cell/MatMul/ReadVariableOp,468,4.449779914529914
