Type,Operation,#Occurrences,Avg. self-time (us)
ResourceApplyAdam,ResourceApplyAdam,117,200.95060683760684
ResourceApplyAdam,ResourceApplyAdam,117,189.20742735042737
ResourceApplyAdam,ResourceApplyAdam,117,106.57252991452991
ResourceApplyAdam,ResourceApplyAdam,117,55.27601709401709
ResourceApplyAdam,ResourceApplyAdam,117,30.22405128205128
ResourceApplyAdam,ResourceApplyAdam,117,27.80880341880342
Sigmoid,Sigmoid,3276,49.292624542124535
SigmoidGrad,SigmoidGrad,3276,17.13327380952381
SigmoidGrad,SigmoidGrad,3276,17.041984432234432
SigmoidGrad,SigmoidGrad,3276,15.600721916971915
Sigmoid,Sigmoid_1,3276,48.47655708180708
Sigmoid,Sigmoid_2,3276,44.45586507936508
Slice,Slice,2,19.1555
Slice,Slice_1,2,3.4985
Softmax,Softmax,117,51.45223931623932
SparseSoftmaxCrossEntropyWithLogits,SparseSoftmaxCrossEntropyWithLogits,117,91.61380341880344
StridedSliceGrad,StridedSliceGrad,117,1440.9627777777778
Sum,Sum,3276,3.0153861416361423
Sum,Sum,3276,2.8811248473748474
Sum,Sum,3276,2.6007072649572653
Sum,Sum,3276,2.565065323565324
Sum,Sum,3276,2.42027442002442
Sum,Sum,117,11.57463247863248
Sum,Sum_1,3276,4.854748168498169
Sum,Sum_1,3276,3.152735653235653
Sum,Sum_1,3276,1.7913678266178266
Sum,Sum_1,3276,1.4543577533577532
Sum,Sum_1,3276,1.2934401709401708
Sum,Sum_1,117,10.637820512820513
TensorListReserve,TensorArrayV2_1,117,14.396923076923075
TensorDataset,TensorDataset,2,10.767000000000001
TensorListFromTensor,TensorListFromTensor,117,1677.2016666666666
TensorListFromTensor,TensorListFromTensor,117,362.01691452991446
TensorListGetItem,TensorListGetItem,3276,1.2054636752136754
TensorListGetItem,TensorListGetItem,3276,1.1031706349206352
TensorListPopBack,TensorListPopBack,3276,1.8057005494505496
TensorListPopBack,TensorListPopBack,3276,1.6433605006105008
TensorListPopBack,TensorListPopBack,3276,1.4953666056166055
TensorListPopBack,TensorListPopBack,3276,1.376912087912088
TensorListPopBack,TensorListPopBack,3276,1.297350122100122
TensorListPopBack,TensorListPopBack,3276,1.2960280830280828
TensorListPopBack,TensorListPopBack,3276,1.2166913919413922
TensorListPopBack,TensorListPopBack,3276,1.2090876068376069
TensorListPopBack,TensorListPopBack,3276,1.1778827838827843
TensorListPopBack,TensorListPopBack,3276,1.1718495115995116
TensorListPopBack,TensorListPopBack,3276,1.1699172771672772
TensorListPopBack,TensorListPopBack,3276,1.109019841269841
