Type,Operation,#Occurrences,Avg. self-time (us)
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Mul_1/TensorListPopBack,3276,1.109019841269841
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/BroadcastGradientArgs/TensorListPopBack,3276,1.2166913919413922
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/BroadcastGradientArgs/TensorListPopBack_1,3276,1.4365924908424912
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Mul/TensorListPopBack,3276,1.297350122100122
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Mul_1/TensorListPopBack,3276,1.2960280830280828
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack,3276,1.8584816849816848
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_1,3276,2.040108669108669
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_10,3276,2.2628272283272284
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_11,3276,2.025291819291819
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_12,3276,2.4275045787545793
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_13,3276,2.5373137973137974
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_14,3276,1.8621605616605617
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_15,3276,1.8773663003663008
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_16,3276,3.19493315018315
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_17,3276,2.383119352869353
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_18,3276,2.515716117216117
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_19,3276,2.083740231990232
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_2,3276,2.0935177045177045
