Type,Operation,#Occurrences,Avg. self-time (us)
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_20,13104,1.6028617216117218
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_21,13104,2.095717109279609
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_3,13104,1.6406462912087911
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_4,13104,1.447058379120879
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_5,13104,1.3580767704517704
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_6,13104,1.4187879273504274
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_7,13104,1.4777696886446887
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_8,13104,1.5687277167277167
TensorListPushBack,sequential/lstm/while/body/_1/sequential/lstm/while/TensorListPushBack_9,13104,1.8308217338217336
TensorListReserve,sequential/lstm/TensorArrayV2_1,468,16.143183760683762
TensorListSetItem,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/TensorListSetItem,13104,3.176096535409036
TensorListSetItem,sequential/lstm/while/body/_1/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem,13104,1.4904562728937727
TensorListStack,sequential/lstm/TensorArrayV2Stack/TensorListStack,468,194.26960042735038
TensorSliceDataset,TensorSliceDataset,2,67.632
Tile,gradient_tape/sparse_categorical_crossentropy/weighted_loss/Tile_1,468,6.891814102564102
Transpose,sequential/lstm/transpose,468,156.26071367521368
VarHandleOp,VarHandleOp,21,0.8797142857142857
VarIsInitializedOp,VarIsInitializedOp,21,10.258619047619048
VariableShape,gradient_tape/sequential/lstm/while/VariableShape,468,7.845444444444443
VariableShape,gradient_tape/sequential/lstm/while/VariableShape_1,468,5.460181623931622
VariableShape,gradient_tape/sequential/lstm/while/VariableShape_2,468,5.194164529914531
WriteScalarSummary,cond/then/_328/batch_accuracy,468,51.59563461538462
WriteScalarSummary,cond_1/then/_338/batch_loss,468,17.953935897435894
WriteSummary,WriteSummary,1,112.86200000000001
ZerosLike,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/zeros_like,13104,6.054541361416362
ZerosLike,zeros_like,468,4.411491452991453
ZerosLike,zeros_like_1,468,6.434311965811966
_FusedMatMul,sequential/dense/Relu,468,25.18304700854701
_FusedMatMul,sequential/dense_1/BiasAdd,468,13.068155982905983
