Type,Operation,#Occurrences,Avg. self-time (us)
Sum,categorical_crossentropy/weighted_loss/Sum,937,7.6970074706510125
Tanh,sequential/conv2d/Tanh,937,205.78420064034148
Tanh,sequential/conv2d_1/Tanh,937,87.88282177161152
Tanh,sequential/dense/Tanh,937,10.842964781216647
Tanh,sequential/dense_1/Tanh,937,6.991448239060833
TanhGrad,gradient_tape/sequential/conv2d/TanhGrad,937,114.72987833511203
TanhGrad,gradient_tape/sequential/conv2d_1/TanhGrad,937,26.19113340448239
TanhGrad,gradient_tape/sequential/dense/TanhGrad,937,4.963182497331911
TanhGrad,gradient_tape/sequential/dense_1/TanhGrad,937,4.051713980789755
TensorDataset,TensorDataset,2,5.143
TensorSliceDataset,TensorSliceDataset,2,11.7735
Tile,gradient_tape/categorical_crossentropy/weighted_loss/Tile_1,937,7.6534738527214525
VarHandleOp,VarHandleOp,6,0.8138333333333333
VarIsInitializedOp,VarIsInitializedOp,6,9.957
WriteScalarSummary,cond/then/_0/batch_loss,937,24.22189967982924
WriteScalarSummary,cond_1/then/_10/batch_accuracy,937,11.209461045891139
WriteSummary,WriteSummary,1,54.412
_FusedConv2D,sequential/conv2d/BiasAdd,937,2991.8367299893275
_FusedConv2D,sequential/conv2d_1/BiasAdd,937,536.6689829242263
_FusedMatMul,sequential/dense/BiasAdd,937,74.34261152614728
_FusedMatMul,sequential/dense_1/BiasAdd,937,34.66624973319104
_FusedMatMul,sequential/dense_2/BiasAdd,937,10.601017075773749
_ScopedAllocator,scoped_allocator_1_1,937,17.673044823906082
_ScopedAllocatorConcat,scoped_allocator_concat_1_1,937,3.0827289220917815
_ScopedAllocatorSplit,scoped_allocator_split_1_1,937,7.111078975453576
