Rank,Host/device,Type,Operation,#Occurrences,Total time (us),Avg. time (us),Total self-time (us),Avg. self-time (us),Total self-time on Device (%),Cumulative total-self time on Device (%),Total self-time on Host (%),Cumulative total-self time on Host (%)
122,Host,PrefetchDataset,PrefetchDataset,3,15.776,5.258666666666667,15.776,5.258666666666667,0.0,0.0,1.5218541895558368e-07,0.9999980855564341
123,Host,GeneratorDataset,GeneratorDataset,2,15.348,7.674,15.348,7.674,0.0,0.0,1.4805665632164672e-07,0.9999982336130904
124,Host,MapDataset,MapDataset,2,14.651,7.3255,14.651,7.3255,0.0,0.0,1.41332947078997e-07,0.9999983749460375
125,Host,MultiDeviceIteratorToStringHandle,MultiDeviceIteratorToStringHandle,1,12.21,12.21,12.21,12.21,0.0,0.0,1.177854947672209e-07,0.9999984927315323
126,Host,Pack,categorical_crossentropy/softmax_cross_entropy_with_logits/Slice/begin,2,12.193,6.0965,12.193,6.0965,0.0,0.0,1.1762150185886357e-07,0.9999986103530342
127,Host,RepeatDataset,RepeatDataset,2,11.56,5.78,11.56,5.78,0.0,0.0,1.115151776829708e-07,0.9999987218682118
128,Host,VarHandleOp,VarHandleOp,12,11.086,0.9238333333333334,11.086,0.9238333333333334,0.0,0.0,1.0694266953230228e-07,0.9999988288108813
129,Host,Placeholder,Placeholder/_11,2,10.213,5.1065,10.213,5.1065,0.0,0.0,9.852115135607099e-08,0.9999989273320327
130,Host,TensorDataset,TensorDataset/_12,1,10.181,10.181,10.181,10.181,0.0,0.0,9.821245882269253e-08,0.9999990255444915
131,Host,RebatchDataset,RebatchDataset,1,8.516,8.516,8.516,8.516,0.0,0.0,8.215080044534423e-08,0.999999107695292
132,Host,Assert,Assert,12,7.617,0.63475,7.617,0.63475,0.0,0.0,7.347846958574296e-08,0.9999991811737615
133,Host,ZipDataset,ZipDataset,1,7.333,7.333,7.333,7.333,0.0,0.0,7.073882335200908e-08,0.9999992519125849
134,Host,Range,range,1,7.201,7.201,7.201,7.201,0.0,0.0,6.946546665182289e-08,0.9999993213780515
135,Host,FlatMapDataset,FlatMapDataset,1,7.116,7.116,7.116,7.116,0.0,0.0,6.864550211003635e-08,0.9999993900235535
136,Host,ParallelMapDatasetV2,ParallelMapDatasetV2/_17,1,4.81,4.81,4.81,4.81,0.0,0.0,4.640034642345065e-08,0.9999994364239
137,Host,ZipDataset,ZipDataset/_15,1,4.533,4.533,4.533,4.533,0.0,0.0,4.372822668139331e-08,0.9999994801521267
138,Host,ModelDataset,ModelDataset,1,4.369,4.369,4.369,4.369,0.0,0.0,4.214617744782867e-08,0.9999995222983041
139,Host,Pack,categorical_crossentropy/softmax_cross_entropy_with_logits/Slice_1/begin,2,4.218,2.109,4.218,2.109,0.0,0.0,4.0689534555949035e-08,0.9999995629878387
140,Host,Placeholder,Placeholder/_10,2,4.014,2.007,4.014,2.007,0.0,0.0,3.872161965566132e-08,0.9999996017094583
141,Host,RebatchDataset,RebatchDataset/_20,1,3.98,3.98,3.98,3.98,0.0,0.0,3.839363383894669e-08,0.9999996401030922
142,Host,Pack,categorical_crossentropy/softmax_cross_entropy_with_logits/Slice_2/size,2,3.835,1.9175,3.835,1.9175,0.0,0.0,3.699487079707552e-08,0.999999677097963
143,Host,Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap[3]::Concatenate[1]::FromTensor,2,3.474,1.737,3.474,1.737,0.0,0.0,3.3512433154899706e-08,0.9999997106103962
144,Host,Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap[4]::Concatenate[1]::FromTensor,2,3.173,1.5865,3.173,1.5865,0.0,0.0,3.060879401280851e-08,0.9999997412191902
145,Host,RepeatDataset,RepeatDataset/_14,1,3.167,3.167,3.167,3.167,0.0,0.0,3.055091416280004e-08,0.9999997717701044
146,Host,Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap[1]::Concatenate[1]::FromTensor,2,3.063,1.5315,3.063,1.5315,0.0,0.0,2.9547663429320032e-08,0.9999998013177678
147,Host,Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap[0]::Concatenate[1]::FromTensor,2,3.005,1.5025,3.005,1.5025,0.0,0.0,2.8988158212571562e-08,0.999999830305926
148,Host,RangeDataset,RangeDataset/_3,1,2.879,2.879,2.879,2.879,0.0,0.0,2.7772681362393852e-08,0.9999998580786074
149,Host,ShardDataset,ShardDataset,1,2.847,2.847,2.847,2.847,0.0,0.0,2.7463988829015385e-08,0.9999998855425962
150,Host,Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap[2]::Concatenate[1]::FromTensor,2,2.497,1.2485,2.497,1.2485,0.0,0.0,2.4087664245188416e-08,0.9999999096302604
151,Host,MapDataset,MapDataset/_6,1,2.474,2.474,2.474,2.474,0.0,0.0,2.3865791486822647e-08,0.9999999334960519
152,Host,FlatMapDataset,FlatMapDataset/_9,1,1.84,1.84,1.84,1.84,0.0,0.0,1.774982066926179e-08,0.9999999512458726
153,Host,PrefetchDataset,PrefetchDataset/_8,1,1.602,1.602,1.602,1.602,0.0,0.0,1.5453919952259448e-08,0.9999999666997925
154,Host,MapDataset,MapDataset/_18,1,1.487,1.487,1.487,1.487,0.0,0.0,1.4344556160430587e-08,0.9999999810443487
155,Host,PrefetchDataset,PrefetchDataset/_22,1,1.027,1.027,1.027,1.027,0.0,0.0,9.907100993115139e-09,0.9999999909514498
156,Host,RepeatDataset,RepeatDataset/_5,1,0.938,0.938,0.938,0.938,0.0,0.0,9.04854988465628e-09,0.9999999999999997
