Type,Operation,#Occurrences,Avg. self-time (us)
IteratorGetNext,IteratorGetNext,117,9.415393162393165
Less,Less,3393,1.0435222516946654
Less,Less,3393,0.8826660772178013
LogicalAnd,LogicalAnd,1,7.1370000000000005
LogicalNot,LogicalNot,21,2.5083809523809526
MatMul,MatMul,3276,909.7437029914528
MatMul,MatMul,3276,536.8504832112333
MatMul,MatMul,117,145.82881196581198
MatMul,MatMul,117,24.83129914529915
MatMul,MatMul_1,3276,1072.0547435897436
MatMul,MatMul_1,3276,571.1727130647131
MatMul,MatMul_1,3276,492.7153702686203
MatMul,MatMul_1,117,226.56783760683763
MatMul,MatMul_1,117,68.53676923076921
Mul,Mul,3276,69.898365995116
Mul,Mul,3276,67.38374908424909
Mul,Mul,3276,52.263338217338216
Mul,Mul,117,110.24689743589745
Mul,Mul,117,24.629871794871804
Mul,Mul,117,10.78582905982906
Mul,Mul,117,4.788461538461538
Mul,Mul_1,3276,70.61218131868132
Mul,Mul_1,3276,70.54671336996338
Mul,Mul_1,3276,67.78875122100122
Mul,Mul_1,117,30.406641025641033
Mul,Mul_1,117,27.625384615384608
Mul,Mul_1,117,6.97251282051282
Mul,Mul_1,117,5.930290598290599
Pow,Pow,117,2.17017094017094
Pow,Pow_1,117,4.632111111111111
RandomShuffle,RandomShuffle,3,1559.599666666667
RandomUniform,RandomUniform,117,219.4825042735043
RandomUniform,RandomUniform,117,78.6725982905983
ReadVariableOp,ReadVariableOp,3276,1.3335238095238096
ReadVariableOp,ReadVariableOp,3276,1.3257652625152627
ReadVariableOp,ReadVariableOp,3276,0.7867719780219781
ReadVariableOp,ReadVariableOp,117,5.158205128205128
ReadVariableOp,ReadVariableOp,117,3.7115982905982903
ReadVariableOp,ReadVariableOp,117,3.6910683760683765
ReadVariableOp,ReadVariableOp,117,2.725905982905983
ReadVariableOp,ReadVariableOp,117,2.2010512820512824
ReadVariableOp,ReadVariableOp,117,2.056794871794872
ReadVariableOp,ReadVariableOp,117,1.7993247863247863
ReadVariableOp,ReadVariableOp,117,1.707794871794872
ReadVariableOp,ReadVariableOp,117,1.7016581196581195
ReadVariableOp,ReadVariableOp,117,1.6543333333333332
ReadVariableOp,ReadVariableOp,117,1.5689145299145295
ReadVariableOp,ReadVariableOp,117,1.4811623931623932
ReadVariableOp,ReadVariableOp,117,1.2024957264957266
ReadVariableOp,ReadVariableOp,117,1.1833589743589743
ReadVariableOp,ReadVariableOp,117,0.9523760683760684
ReadVariableOp,ReadVariableOp,117,0.8567521367521367
ReadVariableOp,ReadVariableOp_1,117,1.8223675213675212
ReadVariableOp,ReadVariableOp_1,117,0.8632478632478633
ReadVariableOp,ReadVariableOp_1,117,0.7969999999999999
Relu,Relu,3276,22.953438339438343
_FusedMatMul,Relu,117,118.46510256410255
ReluGrad,ReluGrad,3276,162.38343131868132
ReluGrad,ReluGrad,3276,160.8483434065934
ReluGrad,ReluGrad,117,45.46554700854701
Relu,Relu_1,3276,43.489322039072036
Cast,ReorderCastLikeAndValuePreserving_float_Cast,117,7.026991452991452
Cast,ReorderCastLikeAndValuePreserving_int64_Cast,117,3.924948717948718
ResourceApplyAdam,ResourceApplyAdam,117,268.6594957264957
ResourceApplyAdam,ResourceApplyAdam,117,164.94229059829058
ResourceApplyAdam,ResourceApplyAdam,117,145.89816239316238
ResourceApplyAdam,ResourceApplyAdam,117,130.80548717948722
ResourceApplyAdam,ResourceApplyAdam,117,16.73323076923077
ResourceApplyAdam,ResourceApplyAdam,117,16.111837606837607
ResourceApplyAdam,ResourceApplyAdam,117,9.855435897435898
Sigmoid,Sigmoid,3276,115.18228724053725
SigmoidGrad,SigmoidGrad,3276,34.682073870573866
SigmoidGrad,SigmoidGrad,3276,33.160418498168504
SigmoidGrad,SigmoidGrad,3276,32.63878724053724
Sigmoid,Sigmoid_1,3276,122.33529975579977
Sigmoid,Sigmoid_2,3276,130.62241697191698
Slice,Slice,2,1.2775
Slice,Slice_1,2,16.147000000000002
Softmax,Softmax,117,59.952136752136745
SparseSoftmaxCrossEntropyWithLogits,SparseSoftmaxCrossEntropyWithLogits,117,136.24480341880346
StridedSliceGrad,StridedSliceGrad,117,1230.73052991453
Sum,Sum,3276,2.085585775335775
Sum,Sum,3276,2.058920634920635
Sum,Sum,3276,2.0585128205128207
Sum,Sum,3276,1.9742576312576312
Sum,Sum,3276,1.6847979242979243
Sum,Sum,117,5.613111111111111
Sum,Sum_1,3276,2.3150564713064714
Sum,Sum_1,3276,2.1870860805860812
Sum,Sum_1,3276,1.0701068376068377
Sum,Sum_1,3276,1.0375885225885226
Sum,Sum_1,3276,1.0343937728937729
Sum,Sum_1,117,7.795547008547008
TensorListReserve,TensorArrayV2_1,117,7.923230769230769
TensorDataset,TensorDataset,2,3.467
TensorListFromTensor,TensorListFromTensor,117,3407.48847008547
TensorListFromTensor,TensorListFromTensor,117,387.0453418803419
TensorListGetItem,TensorListGetItem,3276,0.7284090354090355
TensorListGetItem,TensorListGetItem,3276,0.4956514041514041
TensorListPopBack,TensorListPopBack,3276,0.8040009157509158
TensorListPopBack,TensorListPopBack,3276,0.8026297313797314
TensorListPopBack,TensorListPopBack,3276,0.7989844322344323
TensorListPopBack,TensorListPopBack,3276,0.7767823565323565
TensorListPopBack,TensorListPopBack,3276,0.7725027472527473
TensorListPopBack,TensorListPopBack,3276,0.7699871794871795
TensorListPopBack,TensorListPopBack,3276,0.7604630647130647
TensorListPopBack,TensorListPopBack,3276,0.7512432844932845
TensorListPopBack,TensorListPopBack,3276,0.7483110500610501
TensorListPopBack,TensorListPopBack,3276,0.7415467032967032
TensorListPopBack,TensorListPopBack,3276,0.7302570207570208
TensorListPopBack,TensorListPopBack,3276,0.7264798534798534
TensorListPopBack,TensorListPopBack,3276,0.5706010378510379
TensorListPopBack,TensorListPopBack,3276,0.5517930402930403
TensorListPopBack,TensorListPopBack,3276,0.538324481074481
TensorListPopBack,TensorListPopBack,3276,0.5216456043956044
TensorListPopBack,TensorListPopBack_1,3276,0.7808888888888889
TensorListPopBack,TensorListPopBack_1,3276,0.766019536019536
TensorListPopBack,TensorListPopBack_1,3276,0.7407408424908425
TensorListPopBack,TensorListPopBack_1,3276,0.7314938949938949
TensorListPopBack,TensorListPopBack_1,3276,0.7030488400488399
TensorListPushBack,TensorListPushBack,3276,1.194436813186813
TensorListPushBack,TensorListPushBack_1,3276,0.8971379731379729
TensorListPushBack,TensorListPushBack_10,3276,1.456736568986569
TensorListPushBack,TensorListPushBack_11,3276,1.1473101343101344
TensorListPushBack,TensorListPushBack_12,3276,1.4809297924297924
TensorListPushBack,TensorListPushBack_13,3276,1.6662606837606837
TensorListPushBack,TensorListPushBack_14,3276,0.921659645909646
TensorListPushBack,TensorListPushBack_15,3276,1.1473519536019536
TensorListPushBack,TensorListPushBack_16,3276,1.369797619047619
TensorListPushBack,TensorListPushBack_17,3276,1.611001221001221
TensorListPushBack,TensorListPushBack_18,3276,3.384039987789988
TensorListPushBack,TensorListPushBack_19,3276,0.7799068986568987
TensorListPushBack,TensorListPushBack_2,3276,1.8379627594627597
TensorListPushBack,TensorListPushBack_20,3276,2.4518769841269843
TensorListPushBack,TensorListPushBack_21,3276,1.466734126984127
TensorListPushBack,TensorListPushBack_3,3276,1.4378070818070818
TensorListPushBack,TensorListPushBack_4,3276,1.2575091575091577
TensorListPushBack,TensorListPushBack_5,3276,1.090949938949939
TensorListPushBack,TensorListPushBack_6,3276,1.2685799755799756
TensorListPushBack,TensorListPushBack_7,3276,1.2860836385836385
TensorListPushBack,TensorListPushBack_8,3276,1.704502442002442
TensorListPushBack,TensorListPushBack_9,3276,1.6289520757020757
TensorListSetItem,TensorListSetItem,3276,2.6119548229548233
TensorListSetItem,TensorListSetItem,3276,1.3014996947496946
TensorListStack,TensorListStack,117,1880.9762393162396
TensorSliceDataset,TensorSliceDataset,2,10.6
Tile,Tile_1,117,7.308504273504274
VarHandleOp,VarHandleOp,21,0.7111428571428571
VarIsInitializedOp,VarIsInitializedOp,21,4.776142857142856
VariableShape,VariableShape,117,6.309230769230768
VariableShape,VariableShape_1,117,8.22440170940171
VariableShape,VariableShape_2,117,6.426444444444446
WriteSummary,WriteSummary,1,84.973
EmptyTensorList,accumulator,1,10.215
EmptyTensorList,accumulator,1,1.162
EmptyTensorList,accumulator,1,0.9790000000000001
EmptyTensorList,accumulator,1,0.922
EmptyTensorList,accumulator,1,0.905
EmptyTensorList,accumulator,1,0.88
AddV2,add,3276,99.37742460317463
AddV2,add,3276,1.2933653846153843
AddV2,add,3276,0.5421999389499389
AddV2,add,117,7.450794871794872
AddV2,add_1,3276,29.284209401709404
AddV2,add_1,3276,0.6739212454212454
WriteScalarSummary,batch_accuracy,117,9.431188034188033
WriteScalarSummary,batch_loss,117,18.99328205128205
ConcatV2,concat,3276,109.84796703296705
DivNoNan,div_no_nan,117,2.7096153846153843
DivNoNan,div_no_nan,117,1.9093760683760683
DivNoNan,div_no_nan_1,117,3.8630427350427348
FloorMod,mod,117,2.903555555555556
FloorMod,mod_1,117,2.86531623931624
Mul,mul,3276,57.71631868131868
Mul,mul,117,22.283470085470086
Mul,mul_1,3276,55.59644841269842
Mul,mul_2,3276,53.79113797313798
Pack,packed,117,8.657478632478632
Pack,shape,117,5.252863247863248
Split,split,3276,101.50663247863248
StridedSlice,strided_slice,117,12.75588888888889
StridedSlice,strided_slice,117,8.332786324786326
StridedSlice,strided_slice_1,117,6.685709401709402
StridedSlice,strided_slice_3,117,10.519290598290599
Transpose,transpose,117,625.2226837606837
DivNoNan,value,117,1.6662735042735044
Fill,zeros,117,36.480769230769226
Fill,zeros,117,12.643222222222226
Fill,zeros_1,117,35.9442905982906
Fill,zeros_2,117,3.267666666666667
ZerosLike,zeros_like,3276,64.01546581196581
ZerosLike,zeros_like,117,35.44367521367521
ZerosLike,zeros_like_1,117,30.97652136752137
