Rank,Host/device,Type,Operation,#Occurrences,Total time (us),Avg. time (us),Total self-time (us),Avg. self-time (us),Total self-time on Device (%),Cumulative total-self time on Device (%),Total self-time on Host (%),Cumulative total-self time on Host (%)
53,Host,Relu,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Relu,3276,53425.617,16.308185897435898,53425.617,16.308185897435898,0.0,0.0,0.00017140605118496583,0.9968621044314021
54,Host,AddN,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/AddN_4,3276,42664.83,13.023452380952381,42664.83,13.023452380952381,0.0,0.0,0.0001368820885078008,0.9969989865199099
55,Host,TensorListFromTensor,sequential/lstm/TensorArrayUnstack/TensorListFromTensor,117,41873.956,357.8970598290598,41873.956,357.8970598290598,0.0,0.0,0.00013434471791786714,0.9971333312378278
56,Host,MatMul,gradient_tape/sequential/dense/MatMul_1,117,39820.815,340.3488461538462,39820.815,340.3488461538462,0.0,0.0,0.00012775760089241562,0.9972610888387202
57,Host,ResourceApplyAdam,Adam/Adam/update_3/update_0/ResourceApplyAdam,117,32787.765,280.2373076923077,32787.765,280.2373076923077,0.0,0.0,0.00010519338177845716,0.9973662822204987
58,Host,RandomUniform,sequential/dropout/dropout/random_uniform/RandomUniform,117,32619.562,278.79967521367524,32619.562,278.79967521367524,0.0,0.0,0.00010465373406549833,0.9974709359545643
59,Host,ResourceApplyAdam,Adam/Adam/update_1/update_0/ResourceApplyAdam,117,22989.156,196.48851282051282,22989.156,196.48851282051282,0.0,0.0,7.375638637987398e-05,0.9975446923409441
60,Host,ResourceApplyAdam,Adam/Adam/update/update_0/ResourceApplyAdam,117,22845.519,195.26084615384616,22845.519,195.26084615384616,0.0,0.0,7.329555406091257e-05,0.997617987895005
61,Host,MatMul,gradient_tape/sequential/dense/MatMul,117,20952.677,179.0827094017094,20952.677,179.0827094017094,0.0,0.0,6.72227262499197e-05,0.9976852106212549
62,Host,ResourceApplyAdam,Adam/Adam/update_2/update_0/ResourceApplyAdam,117,18455.044,157.7354188034188,18455.044,157.7354188034188,0.0,0.0,5.920954018153495e-05,0.9977444201614365
63,Host,MatMul,gradient_tape/sequential/dense_1/MatMul_1,117,14631.095,125.052094017094,14631.095,125.052094017094,0.0,0.0,4.694111849868009e-05,0.9977913612799352
